employee_id,first_name,last_name,email,birthdate,age,gender,race,marital_status,state,start_date,exit_date,employee_status,employment_type,employee_classification_type,termination_type,title,department,payzone,performance_score,current_rating
1123,Giuliana,Farmer,giuliana.farmer@bilearner.com,11/6/1965,59,Female,Other,Married,MA,5/3/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Manager,Production & Operations,Zone B,Needs Improvement,3
1124,Pierce,Robbins,pierce.robbins@bilearner.com,6/17/1986,39,Female,Other,Married,MA,12/24/2019,11/11/2022,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1125,Lamont,Bridges,lamont.bridges@bilearner.com,5/5/1991,34,Male,Hispanic,Married,MA,10/21/2021,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1126,Gretchen,Richard,gretchen.richard@bilearner.com,10/27/1959,65,Male,White,Divorced,MA,9/8/2018,3/6/2020,Retired,Part-Time,Temporary,Retirement,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1127,Axel,Hart,axel.hart@bilearner.com,3/28/2001,24,Male,White,Married,MA,2/26/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1128,Emma,Escobar,emma.escobar@bilearner.com,6/20/1957,68,Female,Hispanic,Married,MA,4/21/2023,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1129,Maximilian,Craig,maximilian.craig@bilearner.com,5/17/1956,69,Female,Other,Married,MA,9/19/2019,10/23/2021,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1130,Erik,Padilla,erik.padilla@bilearner.com,2/17/1997,28,Female,Hispanic,Divorced,MA,12/23/2020,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1131,Gilbert,Duffy,gilbert.duffy@bilearner.com,3/22/1995,30,Female,Black,Single,MA,3/29/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1132,Raymond,Ayers,raymond.ayers@bilearner.com,11/4/1963,61,Female,Hispanic,Widowed,MA,5/15/2021,5/3/2023,Involuntarily Terminated,Contract,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1133,Vincent,Wyatt,vincent.wyatt@bilearner.com,11/20/1949,75,Female,Hispanic,Married,MA,3/14/2022,10/2/2022,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1134,Micah,Stanley,micah.stanley@bilearner.com,9/7/1996,28,Female,Asian,Single,MA,12/6/2021,1/8/2022,Retired,Part-Time,Temporary,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1135,Evan,Chen,evan.chen@bilearner.com,8/30/1964,60,Male,Other,Widowed,MA,10/27/2021,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1136,Serenity,Thornton,serenity.thornton@bilearner.com,3/27/1946,79,Male,Other,Divorced,MA,4/1/2023,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1137,Talan,Rivas,talan.rivas@bilearner.com,2/28/1954,71,Male,Black,Single,MA,5/29/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1138,Calvin,Braun,calvin.braun@bilearner.com,8/2/1983,42,Male,Black,Divorced,MA,7/12/2019,7/12/2022,Involuntarily Terminated,Full-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1139,Cale,Bender,cale.bender@bilearner.com,4/11/1953,72,Male,Hispanic,Married,MA,8/10/2018,2/21/2022,Involuntarily Terminated,Contract,Temporary,Involuntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1140,Kirsten,Vance,kirsten.vance@bilearner.com,8/11/1988,36,Female,Black,Single,MA,9/29/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1141,Cade,Cox,cade.cox@bilearner.com,8/14/1941,83,Female,Black,Divorced,MA,8/5/2021,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1142,Ibrahim,Wolfe,ibrahim.wolfe@bilearner.com,11/10/1992,32,Female,Asian,Married,MA,8/2/2023,NULL,Active,Full-Time,Temporary,NULL,Production Manager,Production & Operations,Zone B,Needs Improvement,3
1143,Elianna,Schmitt,elianna.schmitt@bilearner.com,6/20/1942,83,Female,Hispanic,Widowed,MA,9/2/2018,7/28/2021,Voluntarily Terminated,Contract,Full-Time,Resignation,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1144,Colby,Wolfe,colby.wolfe@bilearner.com,4/16/1963,62,Female,Asian,Single,MA,10/13/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Manager,Production & Operations,Zone B,Needs Improvement,3
1145,Autumn,Barrera,autumn.barrera@bilearner.com,3/4/1948,77,Male,Hispanic,Married,MA,9/24/2020,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1146,Emmalee,Cervantes,emmalee.cervantes@bilearner.com,11/10/1963,61,Male,Hispanic,Divorced,MA,8/6/2023,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1147,Ernest,Willis,ernest.willis@bilearner.com,9/30/1943,81,Female,Black,Single,MA,6/11/2019,2/27/2022,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1148,Jaxon,Anderson,jaxon.anderson@bilearner.com,6/22/1943,82,Female,Black,Married,MA,2/14/2019,NULL,Active,Part-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1149,Precious,Caldwell,precious.caldwell@bilearner.com,9/17/1941,83,Female,Asian,Married,MA,3/17/2022,NULL,Active,Part-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1150,Yahir,Serrano,yahir.serrano@bilearner.com,4/3/1981,44,Female,White,Single,MA,8/5/2020,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1151,Krystal,Peterson,krystal.peterson@bilearner.com,6/29/1978,47,Male,Asian,Widowed,MA,8/23/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1152,Jadyn,Haley,jadyn.haley@bilearner.com,10/2/1963,61,Female,Other,Divorced,MA,1/12/2023,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1153,Davis,Roberts,davis.roberts@bilearner.com,10/20/1941,83,Female,Asian,Divorced,MA,4/14/2020,9/10/2021,Voluntarily Terminated,Part-Time,Temporary,Resignation,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1154,Meadow,Avery,meadow.avery@bilearner.com,11/1/1987,37,Female,White,Married,MA,9/27/2021,2/5/2023,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1155,Allyson,Owen,allyson.owen@bilearner.com,11/6/1951,73,Female,Other,Married,MA,11/17/2018,3/12/2020,Voluntarily Terminated,Contract,Temporary,Resignation,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1156,Francisco,Simon,francisco.simon@bilearner.com,4/20/1980,45,Male,Hispanic,Married,MA,7/22/2019,2/28/2023,Voluntarily Terminated,Contract,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1157,Trent,Christian,trent.christian@bilearner.com,3/18/1996,29,Male,Hispanic,Married,MA,2/10/2019,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1158,Chaya,Boyd,chaya.boyd@bilearner.com,7/4/1958,67,Male,Asian,Widowed,MA,11/22/2018,7/19/2020,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1159,Nehemiah,Rivas,nehemiah.rivas@bilearner.com,6/3/1979,46,Male,Other,Divorced,MA,4/23/2023,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1160,Wyatt,Spence,wyatt.spence@bilearner.com,9/10/1976,48,Female,Asian,Single,MA,12/26/2022,5/23/2023,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1161,Abram,Fisher,abram.fisher@bilearner.com,8/30/1954,70,Female,Other,Widowed,MA,6/14/2020,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1162,Jayleen,Oconnell,jayleen.oconnell@bilearner.com,8/17/1983,41,Female,Asian,Widowed,MA,3/29/2022,5/20/2023,Voluntarily Terminated,Full-Time,Temporary,Resignation,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1163,Jordon,Meadows,jordon.meadows@bilearner.com,2/7/1996,29,Female,White,Divorced,MA,12/18/2022,NULL,Active,Contract,Part-Time,NULL,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1164,Justice,Pineda,justice.pineda@bilearner.com,10/25/1950,74,Female,Other,Married,MA,3/21/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1165,Isiah,Decker,isiah.decker@bilearner.com,9/9/1998,26,Female,Other,Widowed,MA,2/8/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Manager,Production & Operations,Zone C,Needs Improvement,3
1166,Giada,Boone,giada.boone@bilearner.com,1/13/1965,60,Male,Other,Married,MA,6/6/2022,NULL,Active,Full-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1167,Camryn,Guerra,camryn.guerra@bilearner.com,9/1/1955,69,Female,Other,Single,MA,11/1/2021,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1168,Melody,Rollins,melody.rollins@bilearner.com,1/10/1951,74,Female,White,Married,MA,1/19/2023,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1169,Lucia,Cummings,lucia.cummings@bilearner.com,9/15/1960,64,Female,Asian,Single,MA,7/30/2020,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1170,Jaylen,Serrano,jaylen.serrano@bilearner.com,7/18/1951,74,Female,Black,Single,MA,7/16/2023,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1171,Jayson,Bright,jayson.bright@bilearner.com,7/24/1953,72,Female,Hispanic,Single,MA,6/16/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1172,Carlie,Wilkerson,carlie.wilkerson@bilearner.com,5/20/1952,73,Male,Asian,Married,MA,6/13/2021,5/27/2022,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1173,Kaylyn,Patrick,kaylyn.patrick@bilearner.com,1/30/1968,57,Female,White,Widowed,MA,11/14/2020,11/1/2021,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1174,Evie,Pope,evie.pope@bilearner.com,12/10/1973,51,Female,Other,Widowed,MA,6/16/2020,3/13/2023,Voluntarily Terminated,Full-Time,Temporary,Resignation,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1175,Nayeli,Kelley,nayeli.kelley@bilearner.com,8/4/1996,29,Female,Asian,Divorced,MA,12/20/2018,12/24/2020,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1176,Krista,Franco,krista.franco@bilearner.com,12/27/1960,64,Female,White,Married,MA,10/29/2022,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1177,Teresa,Farrell,teresa.farrell@bilearner.com,7/6/1968,57,Female,Other,Married,MA,7/20/2020,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1178,Dorian,Fox,dorian.fox@bilearner.com,5/7/1959,66,Male,Other,Single,MA,10/3/2021,12/19/2021,Involuntarily Terminated,Contract,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1179,Madeleine,Sherman,madeleine.sherman@bilearner.com,9/8/1990,34,Male,Black,Divorced,MA,7/16/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1180,Allan,Butler,allan.butler@bilearner.com,11/30/1944,80,Male,Hispanic,Single,MA,6/30/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1181,Nevaeh,Davila,nevaeh.davila@bilearner.com,6/16/1993,32,Male,Other,Married,MA,6/13/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1182,Gunnar,Webster,gunnar.webster@bilearner.com,12/9/1973,51,Female,Black,Divorced,MA,12/29/2020,10/24/2022,Voluntarily Terminated,Full-Time,Temporary,Voluntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1183,Aydin,Tate,aydin.tate@bilearner.com,12/18/1946,78,Female,Black,Married,MA,2/3/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1184,Patrick,Mckinney,patrick.mckinney@bilearner.com,10/1/1951,73,Female,Hispanic,Divorced,MA,1/10/2022,5/11/2023,Involuntarily Terminated,Full-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1185,Milagros,Foley,milagros.foley@bilearner.com,2/22/1973,52,Female,Other,Widowed,MA,12/13/2018,NULL,Active,Part-Time,Part-Time,NULL,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1186,Rachael,Buck,rachael.buck@bilearner.com,8/25/1983,41,Female,Hispanic,Single,MA,3/3/2021,NULL,Active,Full-Time,Temporary,NULL,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1187,Rigoberto,Townsend,rigoberto.townsend@bilearner.com,9/15/1997,27,Female,Black,Single,MA,7/4/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1188,Reagan,Odonnell,reagan.odonnell@bilearner.com,5/28/1979,46,Male,Black,Divorced,MA,2/6/2020,7/21/2021,Retired,Contract,Part-Time,Retirement,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1189,Roy,Morse,roy.morse@bilearner.com,3/7/1988,37,Female,Other,Married,MA,6/28/2020,7/11/2022,Involuntarily Terminated,Contract,Full-Time,Involuntary,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1190,Rafael,Buchanan,rafael.buchanan@bilearner.com,4/20/1998,27,Female,Hispanic,Married,MA,12/22/2020,11/20/2021,Voluntarily Terminated,Contract,Full-Time,Resignation,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1191,Kaitlynn,Herman,kaitlynn.herman@bilearner.com,4/25/1978,47,Female,Black,Divorced,MA,11/24/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1192,Marquise,Santana,marquise.santana@bilearner.com,12/7/1988,36,Female,White,Single,MA,9/23/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1193,Jamarion,Mitchell,jamarion.mitchell@bilearner.com,9/18/1950,74,Female,Black,Married,MA,2/6/2020,1/23/2022,Involuntarily Terminated,Full-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1194,Gabrielle,Hardy,gabrielle.hardy@bilearner.com,3/8/1953,72,Male,Asian,Widowed,MA,1/14/2019,8/6/2021,Voluntarily Terminated,Full-Time,Temporary,Resignation,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1195,Savion,Stokes,savion.stokes@bilearner.com,3/27/1967,58,Female,Hispanic,Widowed,MA,6/25/2019,5/15/2022,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1196,Trevin,Summers,trevin.summers@bilearner.com,11/7/1978,46,Female,Other,Married,MA,3/9/2019,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1197,Hailie,Bell,hailie.bell@bilearner.com,6/12/1958,67,Female,Hispanic,Divorced,MA,6/13/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1198,Audrey,Stevens,audrey.stevens@bilearner.com,9/28/1952,72,Female,Asian,Married,MA,1/22/2019,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1199,Jason,Munoz,jason.munoz@bilearner.com,4/14/1950,75,Female,White,Widowed,MA,12/12/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1200,Carlee,Foley,carlee.foley@bilearner.com,10/8/1977,47,Female,Other,Married,MA,4/27/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1201,Sarahi,Dodson,sarahi.dodson@bilearner.com,1/27/1954,71,Male,Other,Divorced,MA,4/11/2022,9/26/2022,Voluntarily Terminated,Contract,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1202,Faith,Carey,faith.carey@bilearner.com,6/20/1983,42,Male,White,Widowed,MA,9/1/2022,12/2/2022,Voluntarily Terminated,Contract,Temporary,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1203,Mylie,Salazar,mylie.salazar@bilearner.com,1/16/1987,38,Male,White,Divorced,MA,9/8/2018,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1204,Pablo,Parker,pablo.parker@bilearner.com,8/26/1948,76,Male,White,Married,MA,11/24/2022,8/5/2023,Voluntarily Terminated,Full-Time,Temporary,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1205,Ulises,Shea,ulises.shea@bilearner.com,5/4/1956,69,Female,Hispanic,Single,MA,7/23/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1206,Bethany,Terry,bethany.terry@bilearner.com,2/15/1956,69,Female,White,Divorced,MA,12/28/2018,5/15/2023,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1207,Kamari,Holloway,kamari.holloway@bilearner.com,7/8/1956,69,Female,White,Divorced,MA,10/1/2019,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1208,Jazlene,Mcdaniel,jazlene.mcdaniel@bilearner.com,12/30/1979,45,Female,Black,Single,MA,8/17/2019,10/25/2019,Retired,Contract,Part-Time,Retirement,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1209,Dane,Kelly,dane.kelly@bilearner.com,6/4/1999,26,Female,Other,Married,MA,5/31/2023,NULL,Active,Part-Time,Part-Time,NULL,Production Manager,Production & Operations,Zone A,Needs Improvement,3
1210,Camila,Dunn,camila.dunn@bilearner.com,12/24/1948,76,Female,Asian,Divorced,MA,12/8/2020,6/10/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Manager,Production & Operations,Zone B,Needs Improvement,3
1211,Aurora,Frederick,aurora.frederick@bilearner.com,12/11/1981,43,Male,Other,Widowed,MA,11/5/2018,3/23/2023,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
